id,game_id,year,team_id,goals,result_id
7056,3449,2016,24,2,2
7057,3481,2016,24,6,1
7058,3497,2016,24,1,2
7059,3512,2016,24,3,1
7060,3531,2016,24,5,1
7061,3573,2016,24,4,1
7062,3619,2016,24,7,1
7063,3629,2016,24,3,1
7064,3672,2016,24,5,1
7065,3696,2016,24,5,1
7066,3713,2016,24,4,1
7067,3726,2016,24,1,2
7068,3762,2015,24,5,1
7069,3826,2015,24,3,3
7070,3841,2015,24,3,1
7071,3908,2015,24,4,1
7072,3927,2015,24,4,4
7073,3934,2015,24,6,1
7074,3959,2015,24,0,2
7075,3977,2015,24,2,1
7076,4006,2015,24,4,1
7077,4032,2015,24,1,2
7078,4043,2015,24,3,1
7079,4076,2015,24,3,1
7080,4138,2015,24,3,3
7081,4169,2015,24,3,2
7082,4231,2015,24,3,2
7083,4245,2015,24,3,2
7084,4267,2015,24,1,2
7085,4350,2015,24,2,1
7086,4391,2015,24,3,2
7087,4420,2015,24,2,3
7088,4442,2015,24,0,2
7089,4457,2015,24,2,1
7090,4489,2015,24,2,1
7091,4501,2015,24,4,1
7092,4515,2015,24,0,2
7093,4548,2015,24,5,4
7094,4567,2015,24,1,2
7095,4613,2015,24,4,1
7096,4639,2015,24,4,1
7097,4685,2015,24,1,2
7098,4696,2015,24,5,1
7099,4706,2015,24,1,1
7100,4720,2015,24,1,2
7101,4778,2015,24,0,2
7102,4787,2015,24,1,2
7103,4798,2015,24,3,1
7104,4835,2015,24,2,2
7105,4902,2015,24,3,2
7106,4915,2015,24,1,2
7107,4928,2015,24,3,3
7108,4948,2015,24,2,1
7109,5022,2014,24,3,2
7110,5032,2014,24,5,1
7111,5066,2014,24,4,1
7112,5126,2014,24,1,2
7113,5133,2014,24,3,1
7114,5161,2014,24,3,1
7115,5190,2014,24,1,2
7116,5215,2014,24,1,2
7117,5258,2014,24,1,2
7118,5286,2014,24,4,1
7119,5305,2014,24,2,2
7120,5316,2014,24,3,3
7121,5351,2014,24,3,1
7122,5355,2014,24,5,1
7123,5377,2014,24,3,1
7124,5399,2014,24,2,2
7125,5451,2014,24,4,1
7126,5483,2014,24,4,4
7127,5524,2014,24,0,2
7128,5529,2014,24,4,1
7129,5547,2014,24,5,1
7130,5568,2014,24,1,2
7131,5616,2014,24,5,4
7132,5632,2014,24,3,3
7133,5636,2014,24,2,1
7134,5726,2014,24,6,1
7135,5739,2014,24,0,2
7136,5778,2014,24,4,1
7137,5794,2014,24,1,2
7138,5817,2014,24,5,1
7139,5868,2014,24,1,2
7140,5893,2014,24,3,1
7141,5909,2014,24,3,2
7142,5912,2014,24,3,4
7143,5939,2014,24,3,1
7144,5974,2014,24,0,2
7145,6006,2014,24,4,3
7146,6066,2014,24,2,1
7147,6116,2014,24,4,1
7148,6126,2014,24,0,2
7149,6137,2014,24,3,4
7150,6204,2013,24,3,1
7151,6212,2013,24,6,1
7152,6251,2013,24,2,2
7153,6262,2013,24,2,4
7154,6293,2013,24,3,1
7155,6317,2013,24,6,1
7156,6326,2013,24,4,1
7157,6352,2013,24,1,2
7158,6398,2013,24,3,1
7159,6406,2013,24,4,1
7160,6470,2013,24,4,2
7161,6483,2013,24,1,2
7162,6499,2013,24,7,1
7163,6540,2013,24,5,1
7164,6558,2013,24,5,4
7165,6593,2013,24,3,1
7166,6648,2013,24,4,1
7167,6734,2013,24,1,2
7168,6776,2013,24,5,1
7169,6796,2013,24,6,1
7170,6809,2013,24,3,1
7171,6852,2013,24,3,1
7172,6871,2013,24,3,1
7173,6892,2013,24,2,2
7174,6918,2012,24,4,4
7175,6927,2012,24,5,1
7176,6938,2012,24,1,2
7177,6983,2012,24,1,2
7178,6988,2012,24,4,1
7179,7035,2012,24,3,1
7180,7066,2012,24,3,2
7181,7092,2012,24,3,2
7182,7100,2012,24,3,4
7183,7145,2012,24,3,2
7184,7184,2012,24,1,2
7185,7192,2012,24,2,2
7186,7246,2012,24,4,1
7187,7264,2012,24,3,2
7188,7280,2012,24,2,1
7189,7288,2012,24,3,1
7190,7329,2012,24,2,2
7191,7343,2012,24,6,1
7192,7380,2012,24,4,2
7193,7433,2012,24,4,1
7194,7479,2012,24,1,2
7195,7545,2012,24,0,2
7196,7560,2012,24,4,1
7197,7576,2012,24,6,1
7198,7603,2012,24,4,1
7199,7646,2012,24,3,4
7200,7668,2012,24,0,2
7201,7682,2012,24,2,1
7202,7695,2012,24,2,2
7203,7704,2012,24,2,2
7204,7783,2012,24,6,1
7205,7788,2012,24,2,2
7206,7863,2012,24,4,4
7207,7882,2012,24,5,1
7208,7972,2012,24,5,1
7209,7985,2012,24,5,1
7210,7995,2012,24,2,3
7211,8037,2012,24,4,2
7212,8073,2012,24,3,2
7213,8076,2012,24,5,1
7214,8104,2012,24,5,1
7215,8173,2011,24,3,1
7216,8209,2011,24,5,1
7217,8233,2011,24,4,1
7218,8254,2011,24,0,3
7219,8273,2011,24,3,2
7220,8288,2011,24,3,1
7221,8314,2011,24,2,2
7222,8324,2011,24,2,2
7223,8340,2011,24,4,4
7224,8378,2011,24,4,1
7225,8444,2011,24,3,1
7226,8453,2011,24,1,1
7227,8496,2011,24,3,1
7228,8524,2011,24,7,1
7229,8571,2011,24,5,1
7230,8593,2011,24,2,2
7231,8663,2011,24,3,4
7232,8672,2011,24,1,2
7233,8693,2011,24,1,2
7234,8746,2011,24,1,2
7235,8789,2011,24,5,1
7236,8805,2011,24,3,1
7237,8847,2011,24,0,2
7238,8903,2011,24,4,4
7239,8939,2011,24,0,2
7240,8971,2011,24,3,2
7241,8987,2011,24,3,2
7242,9004,2011,24,3,1
7243,9032,2011,24,2,2
7244,9063,2011,24,1,2
7245,9075,2011,24,6,4
7246,9101,2011,24,2,3
7247,9116,2011,24,1,3
7248,9119,2011,24,3,1
7249,9195,2011,24,5,1
7250,9231,2011,24,5,4
7251,9253,2011,24,2,4
7252,9302,2011,24,1,2
7253,9310,2011,24,4,1
7254,9357,2011,24,4,4
7255,9371,2011,24,5,1
7256,9395,2010,24,4,4
7257,9417,2010,24,5,1
7258,9436,2010,24,5,1
7259,9444,2010,24,4,1
7260,9452,2010,24,3,4
7261,9549,2010,24,4,4
7262,9573,2010,24,4,1
7263,9589,2010,24,2,2
7264,9610,2010,24,0,2
7265,9616,2010,24,0,2
7266,9680,2010,24,2,2
7267,9689,2010,24,3,1
7268,9707,2010,24,3,1
7269,9738,2010,24,2,2
7270,9762,2010,24,5,1
7271,9829,2010,24,3,1
7272,9884,2010,24,3,4
7273,9894,2010,24,2,4
7274,9960,2010,24,3,2
7275,9968,2010,24,0,2
7276,9997,2010,24,1,2
7277,9999,2010,24,2,2
7278,10046,2010,24,4,1
7279,10053,2010,24,3,2
7280,10065,2010,24,3,1
7281,10071,2010,24,3,1
7282,10093,2010,24,2,2
7283,10149,2010,24,2,1
7284,10151,2010,24,4,1
7285,10237,2010,24,3,2
7286,10245,2010,24,4,3
7287,10321,2010,24,5,1
7288,10365,2010,24,3,3
7289,10379,2010,24,1,2
7290,10398,2010,24,2,1
7291,10416,2010,24,2,2
7292,10418,2010,24,3,1
7293,10452,2010,24,1,2
7294,10470,2010,24,3,2
7295,10587,2010,24,0,2
7296,10603,2010,24,6,1
7297,10606,2009,24,4,1
7298,10683,2009,24,2,4
7299,10718,2009,24,2,2
7300,10734,2009,24,1,2
7301,10750,2009,24,1,2
7302,10764,2009,24,6,1
7303,10806,2009,24,4,4
7304,10821,2009,24,7,1
7305,10876,2009,24,3,1
7306,10922,2009,24,5,1
7307,10931,2009,24,3,2
7308,10969,2009,24,2,2
7309,10971,2009,24,5,1
7310,10992,2009,24,2,2
7311,11017,2009,24,1,2
7312,11043,2009,24,3,2
7313,11065,2009,24,6,1
7314,11096,2009,24,4,1
7315,11116,2009,24,1,1
7316,11159,2009,24,2,2
7317,11189,2009,24,0,2
7318,11211,2009,24,3,2
7319,11221,2009,24,3,2
7320,11242,2009,24,4,1
7321,11333,2009,24,3,3
7322,11344,2009,24,4,2
7323,11356,2009,24,2,2
7324,11438,2009,24,2,2
7325,11449,2009,24,2,2
7326,11488,2009,24,5,1
7327,11496,2009,24,2,2
7328,11524,2009,24,5,1
7329,11541,2009,24,4,1
7330,11554,2009,24,3,1
7331,11561,2009,24,4,1
7332,11590,2009,24,4,4
7333,11610,2009,24,3,2
7334,11771,2009,24,2,3
7335,11783,2009,24,2,2
7336,11800,2009,24,6,1
7337,11827,2009,24,3,1
7338,11852,2008,24,1,2
7339,11909,2008,24,6,1
7340,11949,2008,24,2,1
7341,12000,2008,24,4,1
7342,12010,2008,24,2,2
7343,12028,2008,24,2,2
7344,12043,2008,24,5,1
7345,12060,2008,24,2,2
7346,12076,2008,24,2,2
7347,12149,2008,24,6,4
7348,12217,2008,24,2,2
7349,12236,2008,24,4,1
7350,12242,2008,24,3,4
7351,12263,2008,24,2,4
7352,12278,2008,24,2,2
7353,12310,2008,24,3,1
7354,12329,2008,24,0,2
7355,12338,2008,24,5,4
7356,12419,2008,24,2,4
7357,12466,2008,24,3,1
7358,12486,2008,24,4,1
7359,12491,2008,24,2,2
7360,12542,2008,24,2,1
7361,12584,2008,24,3,2
7362,12594,2008,24,4,1
7363,12600,2008,24,1,2
7364,12635,2008,24,3,3
7365,12702,2008,24,2,2
7366,12726,2008,24,4,1
7367,12755,2008,24,5,1
7368,12790,2008,24,4,1
7369,12800,2008,24,1,2
7370,12819,2008,24,4,2
7371,12841,2008,24,2,1
7372,12852,2008,24,2,2
7373,12879,2008,24,4,1
7374,12936,2008,24,2,2
7375,12974,2008,24,1,2
7376,12978,2008,24,2,1
7377,13021,2008,24,1,3
7378,13065,2008,24,0,2
7379,2,2018,24,4,3
7380,25,2018,24,4,1
7381,72,2018,24,4,1
7382,134,2018,24,2,1
7383,145,2018,24,2,1
7384,231,2018,24,3,1
7385,273,2018,24,5,1
7386,299,2018,24,1,2
7387,331,2018,24,2,2
7388,355,2018,24,5,1
7389,365,2018,24,5,1
7390,404,2018,24,5,1
7391,422,2018,24,3,2
7392,434,2018,24,4,1
7393,453,2018,24,3,2
7394,464,2018,24,1,2
7395,536,2018,24,3,4
7396,553,2018,24,0,2
7397,566,2018,24,5,4
7398,624,2018,24,0,2
7399,647,2018,24,6,1
7400,675,2018,24,4,1
7401,681,2018,24,5,1
7402,738,2018,24,3,1
7403,755,2018,24,6,1
7404,768,2018,24,5,1
7405,790,2018,24,7,1
7406,819,2018,24,5,1
7407,871,2018,24,6,1
7408,885,2018,24,3,1
7409,900,2018,24,5,1
7410,972,2018,24,2,2
7411,1004,2018,24,3,1
7412,1017,2018,24,4,1
7413,1061,2018,24,3,1
7414,1133,2018,24,5,1
7415,1147,2018,24,3,3
7416,1165,2018,24,5,1
7417,1213,2018,24,5,1
7418,1220,2018,24,1,2
7419,1254,2018,24,4,1
7420,1281,2017,24,3,4
7421,1295,2017,24,3,1
7422,1306,2017,24,3,3
7423,1330,2017,24,3,1
7424,1360,2017,24,3,1
7425,1373,2017,24,4,1
7426,1460,2017,24,4,1
7427,1475,2017,24,2,2
7428,1492,2017,24,4,1
7429,1552,2017,24,2,2
7430,1589,2017,24,4,4
7431,1623,2017,24,6,1
7432,1638,2017,24,5,1
7433,1651,2017,24,8,1
7434,1701,2017,24,7,1
7435,1715,2017,24,4,1
7436,1729,2017,24,0,3
7437,1759,2017,24,7,1
7438,1784,2017,24,4,1
7439,1798,2017,24,3,1
7440,1826,2017,24,4,1
7441,1878,2017,24,6,1
7442,1931,2017,24,8,1
7443,1977,2017,24,5,1
7444,1992,2017,24,0,2
7445,2021,2017,24,4,1
7446,2040,2017,24,4,1
7447,2066,2017,24,2,2
7448,2110,2017,24,4,1
7449,2123,2017,24,4,1
7450,2147,2017,24,2,2
7451,2179,2017,24,4,1
7452,2220,2017,24,5,1
7453,2238,2017,24,4,1
7454,2321,2017,24,6,1
7455,2337,2017,24,4,1
7456,2373,2017,24,3,2
7457,2389,2017,24,2,2
7458,2411,2017,24,1,2
7459,2443,2017,24,3,1
7460,2459,2017,24,4,1
7461,2545,2016,24,2,2
7462,2556,2016,24,2,1
7463,2573,2016,24,2,1
7464,2588,2016,24,3,1
7465,2598,2016,24,1,2
7466,2642,2016,24,4,1
7467,2730,2016,24,4,4
7468,2745,2016,24,1,2
7469,2774,2016,24,4,1
7470,2784,2016,24,4,1
7471,2799,2016,24,1,2
7472,2827,2016,24,4,1
7473,2850,2016,24,2,2
7474,2935,2016,24,2,2
7475,2953,2016,24,1,2
7476,2981,2016,24,2,2
7477,2991,2016,24,1,2
7478,3007,2016,24,5,1
7479,3053,2016,24,2,2
7480,3076,2016,24,5,1
7481,3096,2016,24,2,3
7482,3175,2016,24,5,1
7483,3200,2016,24,4,1
7484,3215,2016,24,5,1
7485,3234,2016,24,2,1
7486,3251,2016,24,6,1
7487,3291,2016,24,6,1
7488,3306,2016,24,0,2
7489,3362,2016,24,6,1
7490,3378,2016,24,2,2
7491,3427,2016,24,4,1
7492,3438,2016,24,6,1
7493,3461,2016,24,4,1
7494,3474,2016,24,2,2
7495,3542,2016,24,2,4
7496,3558,2016,24,4,1
7497,3581,2016,24,6,1
7498,3607,2016,24,0,2
7499,3645,2016,24,5,4
7500,3658,2016,24,5,1
7501,3680,2016,24,6,1
7502,3744,2015,24,6,1
7503,3787,2015,24,2,2
7504,3803,2015,24,3,1
7505,3823,2015,24,3,2
7506,3863,2015,24,8,1
7507,3875,2015,24,3,1
7508,3890,2015,24,5,1
7509,3989,2015,24,3,4
7510,4025,2015,24,4,2
7511,4060,2015,24,4,1
7512,4072,2015,24,2,2
7513,4099,2015,24,1,1
7514,4114,2015,24,0,2
7515,4130,2015,24,3,1
7516,4165,2015,24,3,1
7517,4184,2015,24,4,1
7518,4204,2015,24,1,1
7519,4219,2015,24,3,1
7520,4256,2015,24,0,2
7521,4286,2015,24,2,1
7522,4297,2015,24,6,1
7523,4304,2015,24,1,2
7524,4328,2015,24,2,3
7525,4369,2015,24,7,1
7526,4406,2015,24,2,2
7527,4426,2015,24,2,2
7528,4438,2015,24,5,1
7529,4471,2015,24,0,2
7530,4539,2015,24,4,1
7531,4582,2015,24,1,2
7532,4596,2015,24,1,2
7533,4623,2015,24,5,1
7534,4667,2015,24,5,1
7535,4741,2015,24,6,1
7536,4757,2015,24,0,2
7537,4767,2015,24,1,2
7538,4827,2015,24,2,3
7539,4855,2015,24,3,1
7540,4866,2015,24,3,4
7541,4883,2015,24,1,2
7542,4946,2015,24,1,2
7543,4972,2014,24,3,1
7544,4988,2014,24,4,1
7545,5002,2014,24,5,1
7546,5050,2014,24,3,1
7547,5080,2014,24,4,4
7548,5089,2014,24,0,2
7549,5114,2014,24,3,2
7550,5147,2014,24,3,1
7551,5159,2014,24,4,1
7552,5237,2014,24,1,2
7553,5253,2014,24,4,1
7554,5271,2014,24,3,1
7555,5299,2014,24,4,1
7556,5335,2014,24,6,4
7557,5389,2014,24,5,1
7558,5417,2014,24,2,1
7559,5446,2014,24,3,1
7560,5469,2014,24,3,1
7561,5491,2014,24,5,1
7562,5507,2014,24,4,1
7563,5586,2014,24,5,1
7564,5603,2014,24,6,1
7565,5669,2014,24,4,1
7566,5705,2014,24,1,2
7567,5720,2014,24,5,1
7568,5755,2014,24,3,1
7569,5805,2014,24,2,1
7570,5833,2014,24,3,2
7571,5860,2014,24,5,2
7572,5946,2014,24,2,1
7573,5983,2014,24,3,2
7574,6000,2014,24,5,1
7575,6026,2014,24,4,1
7576,6035,2014,24,0,2
7577,6050,2014,24,2,2
7578,6062,2014,24,2,2
7579,6088,2014,24,4,1
7580,6097,2014,24,1,2
7581,6158,2014,24,4,4
7582,6185,2014,24,3,3
7583,6192,2014,24,2,2
7584,6233,2013,24,2,2
7585,6280,2013,24,1,2
7586,6310,2013,24,5,1
7587,6345,2013,24,5,1
7588,6365,2013,24,1,2
7589,6384,2013,24,4,1
7590,6430,2013,24,5,2
7591,6443,2013,24,3,1
7592,6463,2013,24,5,1
7593,6516,2013,24,4,1
7594,6567,2013,24,6,1
7595,6578,2013,24,3,1
7596,6607,2013,24,3,1
7597,6614,2013,24,2,1
7598,6629,2013,24,2,1
7599,6664,2013,24,2,1
7600,6676,2013,24,1,1
7601,6691,2013,24,4,1
7602,6708,2013,24,2,1
7603,6730,2013,24,1,2
7604,6750,2013,24,2,4
7605,6836,2013,24,6,1
7606,6879,2013,24,2,2
7607,6910,2013,24,8,1
7608,6948,2012,24,4,1
7609,6961,2012,24,2,3
7610,6974,2012,24,2,2
7611,7003,2012,24,3,1
7612,7019,2012,24,4,1
7613,7050,2012,24,3,4
7614,7143,2012,24,3,1
7615,7168,2012,24,6,1
7616,7210,2012,24,5,1
7617,7225,2012,24,2,3
7618,7238,2012,24,6,1
7619,7306,2012,24,1,2
7620,7359,2012,24,1,2
7621,7389,2012,24,8,1
7622,7406,2012,24,3,1
7623,7449,2012,24,4,1
7624,7463,2012,24,2,2
7625,7512,2012,24,1,2
7626,7522,2012,24,1,2
7627,7541,2012,24,1,2
7628,7590,2012,24,2,4
7629,7613,2012,24,5,4
7630,7630,2012,24,4,1
7631,7660,2012,24,5,4
7632,7739,2012,24,8,1
7633,7747,2012,24,4,1
7634,7764,2012,24,1,2
7635,7807,2012,24,2,1
7636,7837,2012,24,8,1
7637,7846,2012,24,4,1
7638,7897,2012,24,2,1
7639,7912,2012,24,3,1
7640,7928,2012,24,2,4
7641,7946,2012,24,5,1
7642,8010,2012,24,8,1
7643,8022,2012,24,5,1
7644,8047,2012,24,5,1
7645,8059,2012,24,3,2
7646,8101,2012,24,4,2
7647,8127,2012,24,5,1
7648,8142,2012,24,4,1
7649,8149,2011,24,2,2
7650,8162,2011,24,2,2
7651,8185,2011,24,3,2
7652,8199,2011,24,3,1
7653,8216,2011,24,5,1
7654,8287,2011,24,2,2
7655,8361,2011,24,4,2
7656,8377,2011,24,5,1
7657,8397,2011,24,2,3
7658,8412,2011,24,3,1
7659,8426,2011,24,5,4
7660,8476,2011,24,2,1
7661,8487,2011,24,4,1
7662,8516,2011,24,3,1
7663,8544,2011,24,2,1
7664,8554,2011,24,5,1
7665,8601,2011,24,1,2
7666,8636,2011,24,6,1
7667,8650,2011,24,5,1
7668,8684,2011,24,6,1
7669,8716,2011,24,1,2
7670,8740,2011,24,8,1
7671,8763,2011,24,0,2
7672,8775,2011,24,2,2
7673,8835,2011,24,4,1
7674,8863,2011,24,3,1
7675,8885,2011,24,1,1
7676,8913,2011,24,3,1
7677,8922,2011,24,3,1
7678,8949,2011,24,1,2
7679,8963,2011,24,2,1
7680,9036,2011,24,0,2
7681,9052,2011,24,2,3
7682,9144,2011,24,3,1
7683,9174,2011,24,0,2
7684,9181,2011,24,5,1
7685,9230,2011,24,2,2
7686,9259,2011,24,1,4
7687,9276,2011,24,2,4
7688,9285,2011,24,2,2
7689,9335,2011,24,4,1
7690,9383,2010,24,3,1
7691,9408,2010,24,0,2
7692,9477,2010,24,4,1
7693,9486,2010,24,5,1
7694,9503,2010,24,3,4
7695,9516,2010,24,1,2
7696,9538,2010,24,6,1
7697,9563,2010,24,1,2
7698,9633,2010,24,1,2
7699,9651,2010,24,6,1
7700,9663,2010,24,5,1
7701,9724,2010,24,3,1
7702,9752,2010,24,8,1
7703,9781,2010,24,4,1
7704,9799,2010,24,1,3
7705,9809,2010,24,2,2
7706,9850,2010,24,3,1
7707,9867,2010,24,6,1
7708,9915,2010,24,0,2
7709,9929,2010,24,8,1
7710,9949,2010,24,3,2
7711,10010,2010,24,5,1
7712,10027,2010,24,4,2
7713,10114,2010,24,6,1
7714,10128,2010,24,3,2
7715,10174,2010,24,1,2
7716,10196,2010,24,2,4
7717,10201,2010,24,5,1
7718,10265,2010,24,3,1
7719,10278,2010,24,2,3
7720,10296,2010,24,3,2
7721,10306,2010,24,3,1
7722,10336,2010,24,6,1
7723,10348,2010,24,2,1
7724,10439,2010,24,2,3
7725,10494,2010,24,4,1
7726,10499,2010,24,5,4
7727,10523,2010,24,0,2
7728,10547,2010,24,4,1
7729,10564,2010,24,3,2
7730,10579,2010,24,7,1
7731,10609,2009,24,1,2
7732,10629,2009,24,1,3
7733,10647,2009,24,3,1
7734,10658,2009,24,3,2
7735,10676,2009,24,4,1
7736,10703,2009,24,4,1
7737,10793,2009,24,5,1
7738,10838,2009,24,5,4
7739,10855,2009,24,5,1
7740,10871,2009,24,1,2
7741,10899,2009,24,1,2
7742,10948,2009,24,4,1
7743,11004,2009,24,3,2
7744,11025,2009,24,9,1
7745,11087,2009,24,3,2
7746,11109,2009,24,0,2
7747,11129,2009,24,2,2
7748,11147,2009,24,2,2
7749,11175,2009,24,1,2
7750,11198,2009,24,3,1
7751,11250,2009,24,3,2
7752,11266,2009,24,3,1
7753,11280,2009,24,3,1
7754,11295,2009,24,1,2
7755,11319,2009,24,6,1
7756,11368,2009,24,4,1
7757,11381,2009,24,4,1
7758,11397,2009,24,0,2
7759,11415,2009,24,2,4
7760,11472,2009,24,5,1
7761,11511,2009,24,1,1
7762,11602,2009,24,4,4
7763,11631,2009,24,3,2
7764,11640,2009,24,6,1
7765,11653,2009,24,6,1
7766,11674,2009,24,4,1
7767,11688,2009,24,1,2
7768,11706,2009,24,2,1
7769,11728,2009,24,4,1
7770,11752,2009,24,6,1
7771,11811,2009,24,6,1
7772,11866,2008,24,5,1
7773,11883,2008,24,2,2
7774,11923,2008,24,4,2
7775,11935,2008,24,4,4
7776,11958,2008,24,1,1
7777,11973,2008,24,2,2
7778,11989,2008,24,3,2
7779,12053,2008,24,1,2
7780,12085,2008,24,2,2
7781,12105,2008,24,3,1
7782,12120,2008,24,3,3
7783,12143,2008,24,1,2
7784,12168,2008,24,5,1
7785,12204,2008,24,4,1
7786,12226,2008,24,3,1
7787,12294,2008,24,1,2
7788,12351,2008,24,2,2
7789,12369,2008,24,4,1
7790,12387,2008,24,4,1
7791,12404,2008,24,2,1
7792,12437,2008,24,6,1
7793,12453,2008,24,3,1
7794,12509,2008,24,4,1
7795,12539,2008,24,0,2
7796,12560,2008,24,5,2
7797,12626,2008,24,4,1
7798,12661,2008,24,4,1
7799,12674,2008,24,4,1
7800,12682,2008,24,4,1
7801,12701,2008,24,1,2
7802,12743,2008,24,3,1
7803,12772,2008,24,3,3
7804,12781,2008,24,1,2
7805,12829,2008,24,3,4
7806,12896,2008,24,7,1
7807,12925,2008,24,7,1
7808,12952,2008,24,4,1
7809,12968,2008,24,7,1
7810,12994,2008,24,3,1
7811,13018,2008,24,3,1
7812,13035,2008,24,4,1
7813,9,2018,32,2,2
7814,18,2018,32,4,2
7815,52,2018,32,5,1
7816,109,2018,32,3,2
7817,113,2018,32,4,1
7818,217,2018,32,3,2
7819,234,2018,32,2,2
7820,238,2018,32,3,1
7821,258,2018,32,1,1
7822,304,2018,32,1,2
7823,321,2018,32,5,1
7824,357,2018,32,3,2
7825,366,2018,32,2,2
7826,420,2018,32,2,2
7827,439,2018,32,3,1
7828,457,2018,32,4,1
7829,507,2018,32,1,2
7830,522,2018,32,6,1
7831,542,2018,32,2,2
7832,555,2018,32,0,2
7833,588,2018,32,0,2
7834,635,2018,32,2,2
7835,659,2018,32,2,1
7836,755,2018,32,3,2
7837,763,2018,32,3,4
7838,794,2018,32,1,2
7839,820,2018,32,6,1
7840,915,2018,32,5,1
7841,935,2018,32,4,1
7842,942,2018,32,4,1
7843,982,2018,32,3,2
7844,993,2018,32,1,2
7845,1046,2018,32,5,1
7846,1050,2018,32,1,2
7847,1095,2018,32,4,1
7848,1097,2018,32,3,1
7849,1180,2018,32,1,2
7850,1209,2018,32,1,2
7851,1237,2018,32,1,2
7852,1244,2018,32,4,3
7853,1267,2018,32,6,1
7854,1282,2017,32,2,2
7855,1343,2017,32,1,3
7856,1349,2017,32,3,2
7857,1354,2017,32,5,1
7858,1369,2017,32,4,1
7859,1433,2017,32,0,2
7860,1475,2017,32,4,1
7861,1491,2017,32,2,2
7862,1497,2017,32,2,1
7863,1549,2017,32,2,3
7864,1591,2017,32,3,2
7865,1611,2017,32,4,2
7866,1628,2017,32,2,2
7867,1645,2017,32,2,1
7868,1664,2017,32,3,1
7869,1719,2017,32,5,1
7870,1769,2017,32,4,1
7871,1783,2017,32,7,1
7872,1794,2017,32,3,1
7873,1851,2017,32,5,1
7874,1866,2017,32,3,3
7875,1873,2017,32,2,1
7876,1914,2017,32,5,1
7877,1923,2017,32,3,1
7878,1986,2017,32,3,4
7879,2016,2017,32,5,1
7880,2025,2017,32,1,2
7881,2053,2017,32,6,1
7882,2069,2017,32,4,1
7883,2203,2017,32,6,1
7884,2208,2017,32,0,2
7885,2262,2017,32,1,2
7886,2268,2017,32,7,1
7887,2282,2017,32,2,2
7888,2301,2017,32,2,2
7889,2307,2017,32,1,2
7890,2338,2017,32,4,2
7891,2387,2017,32,2,3
7892,2432,2017,32,0,2
7893,2470,2017,32,4,1
7894,2478,2017,32,3,1
7895,2508,2016,32,5,1
7896,2551,2016,32,4,1
7897,2562,2016,32,1,3
7898,2576,2016,32,1,2
7899,2621,2016,32,4,2
7900,2662,2016,32,2,3
7901,2733,2016,32,3,1
7902,2751,2016,32,2,3
7903,2774,2016,32,3,2
7904,2779,2016,32,2,2
7905,2861,2016,32,2,1
7906,2907,2016,32,1,3
7907,2930,2016,32,1,3
7908,2943,2016,32,2,1
7909,2990,2016,32,2,2
7910,3065,2016,32,3,1
7911,3078,2016,32,2,2
7912,3082,2016,32,1,2
7913,3091,2016,32,4,1
7914,3117,2016,32,2,1
7915,3167,2016,32,0,2
7916,3191,2016,32,1,2
7917,3198,2016,32,3,1
7918,3216,2016,32,3,2
7919,3249,2016,32,3,2
7920,3263,2016,32,2,2
7921,3283,2016,32,1,2
7922,3344,2016,32,5,1
7923,3353,2016,32,5,1
7924,3357,2016,32,5,1
7925,3410,2016,32,2,2
7926,3418,2016,32,2,2
7927,3462,2016,32,2,1
7928,3470,2016,32,3,4
7929,3524,2016,32,4,1
7930,3540,2016,32,2,3
7931,3556,2016,32,4,2
7932,3577,2016,32,3,4
7933,3618,2016,32,4,1
7934,3663,2016,32,2,2
7935,3681,2016,32,1,2
7936,3753,2015,32,3,1
7937,3789,2015,32,1,2
7938,3807,2015,32,1,2
7939,3854,2015,32,4,2
7940,3855,2015,32,4,1
7941,3922,2015,32,0,2
7942,3939,2015,32,1,2
7943,3956,2015,32,1,2
7944,3984,2015,32,2,1
7945,4018,2015,32,3,1
7946,4036,2015,32,1,2
7947,4045,2015,32,4,1
7948,4068,2015,32,5,1
7949,4158,2015,32,1,2
7950,4166,2015,32,4,4
7951,4187,2015,32,3,2
7952,4272,2015,32,3,1
7953,4280,2015,32,1,2
7954,4300,2015,32,1,2
7955,4357,2015,32,1,2
7956,4369,2015,32,2,2
7957,4378,2015,32,7,1
7958,4417,2015,32,4,2
7959,4432,2015,32,2,1
7960,4443,2015,32,1,1
7961,4472,2015,32,4,1
7962,4537,2015,32,1,3
7963,4576,2015,32,2,2
7964,4586,2015,32,3,1
7965,4602,2015,32,4,1
7966,4644,2015,32,4,1
7967,4657,2015,32,3,1
7968,4695,2015,32,2,1
7969,4697,2015,32,3,1
7970,4759,2015,32,3,1
7971,4779,2015,32,3,1
7972,4821,2015,32,2,1
7973,4825,2015,32,2,4
7974,4923,2015,32,2,1
7975,4939,2015,32,4,1
7976,4956,2015,32,2,2
7977,4999,2014,32,2,2
7978,5041,2014,32,2,1
7979,5053,2014,32,1,2
7980,5067,2014,32,1,2
7981,5073,2014,32,1,2
7982,5118,2014,32,5,1
7983,5201,2014,32,2,2
7984,5207,2014,32,3,4
7985,5278,2014,32,2,2
7986,5285,2014,32,4,1
7987,5313,2014,32,3,4
7988,5321,2014,32,0,2
7989,5354,2014,32,2,2
7990,5394,2014,32,0,2
7991,5431,2014,32,1,2
